"ASV_ID","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV6874","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV8767","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV4056","Bacteria","Firmicutes","Clostridia","Caldicoprobacterales","Caldicoprobacteraceae","Caldicoprobacter","NA"
"ASV5846","Bacteria","Firmicutes","Clostridia","Caldicoprobacterales","Caldicoprobacteraceae","Caldicoprobacter","NA"
"ASV722","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV9385","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV12581","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV6217","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV3831","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV6618","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV1483","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV2100","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV9024","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV4766","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV11022","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8410","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV2965","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV5629","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV7663","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV9692","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV7754","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8518","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV11968","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8414","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV9396","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV6223","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV7766","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8274","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV4061","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV3008","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV11942","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV6488","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV9154","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV10405","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV5191","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8842","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV10528","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV11761","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV10281","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV10526","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV6003","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8841","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV9646","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV9684","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV10042","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV5489","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV10520","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV10385","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8987","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV12223","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8608","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV9534","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV7887","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV7018","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV1955","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV7181","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8294","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8945","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV7987","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV2481","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV5966","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV1892","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV1858","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV7458","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV4026","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV6767","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV12085","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV11044","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV9716","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV9475","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV11081","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV5926","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV7809","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV11003","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV3108","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV10217","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8740","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV10691","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV1372","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8909","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV11583","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV12685","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV3996","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV9823","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV13224","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV3864","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV3382","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV7155","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV9098","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8372","Bacteria","Firmicutes","Clostridia","NA","NA","NA","NA"
"ASV6095","Bacteria","Firmicutes","Clostridia","NA","NA","NA","NA"
"ASV2795","Bacteria","Firmicutes","Clostridia","NA","NA","NA","NA"
"ASV2505","Bacteria","Firmicutes","Clostridia","NA","NA","NA","NA"
"ASV11997","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV1381","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV6841","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV3925","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV3125","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV4103","Bacteria","Firmicutes","Clostridia","Clostridia vadinBB60 group","NA","NA","NA"
"ASV8158","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV12089","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV5839","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV12211","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV5516","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV6221","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV3421","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV4079","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV11031","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV12090","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV5802","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV7884","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV7986","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV9546","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV8059","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV9467","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV1244","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV1463","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV9045","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV10357","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV12509","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV7935","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV7209","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV175","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV3181","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV7212","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV10877","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV14442","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","NA","NA"
"ASV1813","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV2160","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV11271","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV7547","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV10593","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV10689","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV8479","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV6422","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV7849","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV6411","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV242","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV9211","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV6312","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV108","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV4278","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV2522","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV7100","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV4736","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV4460","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV8957","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV1297","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV9777","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV455","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV7024","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV8517","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV8214","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV9301","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV9835","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV7555","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV8391","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV1547","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV9958","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV5143","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV8473","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV8564","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV648","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV4394","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV4008","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV5637","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","NA","NA"
"ASV5333","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV9556","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV6181","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV4912","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV8681","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV9520","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV13382","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV11091","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV2461","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV5367","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
"ASV9644","Bacteria","Firmicutes","Clostridia","Christensenellales","Christensenellaceae","Christensenellaceae R-7 group","NA"
